,stock,date,price,profit,year,new_year
2153,SNI,2016-08-26,63.37,69.707,2016,2016
2154,SNI,2016-08-29,63.59,69.949,2016,2016
2155,SNI,2016-08-30,63.32,69.652,2016,2016
2156,SNI,2016-08-31,63.37,69.707,2016,2016
2157,SNI,2016-09-01,63.58,69.938,2016,2016
2158,SNI,2016-09-02,63.83,70.213,2016,2016
2159,SNI,2016-09-06,63.18,69.498,2016,2016
2160,SNI,2016-09-07,63.33,69.663,2016,2016
2161,SNI,2016-09-08,63.53,69.883,2016,2016
2162,SNI,2016-09-09,61.83,68.013,2016,2016
2163,SNI,2016-09-12,62.88,69.168,2016,2016
2164,SNI,2016-09-13,61.38,67.518,2016,2016
2165,SNI,2016-09-14,61.5,67.65,2016,2016
2166,SNI,2016-09-15,62.14,68.354,2016,2016
2167,SNI,2016-09-16,59.88,65.86800000000001,2016,2016
2168,SNI,2016-09-19,60.11,66.121,2016,2016
2169,SNI,2016-09-20,59.67,65.637,2016,2016
2170,SNI,2016-09-21,59.82,65.802,2016,2016
2171,SNI,2016-09-22,61.51,67.661,2016,2016
2172,SNI,2016-09-23,61.64,67.804,2016,2016
2173,SNI,2016-09-26,62.1,68.31,2016,2016
2174,SNI,2016-09-27,62.0,68.2,2016,2016
2175,SNI,2016-09-28,62.63,68.893,2016,2016
2176,SNI,2016-09-29,63.94,70.334,2016,2016
2177,SNI,2016-09-30,63.49,69.839,2016,2016
2178,SNI,2016-10-03,64.12,70.53200000000001,2016,2016
2179,SNI,2016-10-04,63.6,69.96000000000001,2016,2016
2180,SNI,2016-10-05,63.78,70.158,2016,2016
2181,SNI,2016-10-06,63.5,69.85,2016,2016
2182,SNI,2016-10-07,62.38,68.61800000000001,2016,2016
2183,SNI,2016-10-10,62.27,68.497,2016,2016
2184,SNI,2016-10-11,62.14,68.354,2016,2016
2185,SNI,2016-10-12,62.18,68.398,2016,2016
2186,SNI,2016-10-13,61.77,67.947,2016,2016
2187,SNI,2016-10-14,61.28,67.408,2016,2016
2188,SNI,2016-10-17,61.5,67.65,2016,2016
2189,SNI,2016-10-18,61.69,67.859,2016,2016
2190,SNI,2016-10-19,61.89,68.07900000000001,2016,2016
2191,SNI,2016-10-20,62.51,68.761,2016,2016
2192,SNI,2016-10-21,65.99,72.589,2016,2016
2193,SNI,2016-10-24,66.1,72.71,2016,2016
2194,SNI,2016-10-25,65.19,71.709,2016,2016
2195,SNI,2016-10-26,65.89,72.479,2016,2016
2196,SNI,2016-10-27,63.74,70.114,2016,2016
2197,SNI,2016-10-28,63.56,69.916,2016,2016
2198,SNI,2016-10-31,64.36,70.79599999999999,2016,2016
2199,SNI,2016-11-01,63.99,70.38900000000001,2016,2016
2200,SNI,2016-11-02,63.54,69.894,2016,2016
2201,SNI,2016-11-03,64.74,71.214,2016,2016
2202,SNI,2016-11-04,64.84,71.324,2016,2016
2203,SNI,2016-11-07,65.43,71.97300000000001,2016,2016
2204,SNI,2016-11-08,65.2,71.72,2016,2016
2205,SNI,2016-11-09,65.5,72.05,2016,2016
2206,SNI,2016-11-10,67.01,73.71100000000001,2016,2016
2207,SNI,2016-11-11,68.47,75.317,2016,2016
2208,SNI,2016-11-14,73.7,81.07000000000001,2016,2016
2209,SNI,2016-11-15,70.63,77.693,2016,2016
2210,SNI,2016-11-16,71.67,78.837,2016,2016
2211,SNI,2016-11-17,71.19,78.309,2016,2016
2212,SNI,2016-11-18,69.65,76.61500000000001,2016,2016
2213,SNI,2016-11-21,69.47,76.417,2016,2016
2214,SNI,2016-11-22,69.33,76.263,2016,2016
2215,SNI,2016-11-23,70.14,77.154,2016,2016
2216,SNI,2016-11-25,70.5,77.55,2016,2016
2217,SNI,2016-11-28,69.02,75.922,2016,2016
2218,SNI,2016-11-29,70.06,77.066,2016,2016
2219,SNI,2016-11-30,69.26,76.186,2016,2016
2220,SNI,2016-12-01,69.69,76.65899999999999,2016,2016
2221,SNI,2016-12-02,68.47,75.317,2016,2016
2222,SNI,2016-12-05,69.2,76.12,2016,2016
2223,SNI,2016-12-06,70.36,77.396,2016,2016
2224,SNI,2016-12-07,72.17,79.387,2016,2016
2225,SNI,2016-12-08,72.94,80.234,2016,2016
2226,SNI,2016-12-09,71.72,78.892,2016,2016
2227,SNI,2016-12-12,70.42,77.462,2016,2016
2228,SNI,2016-12-13,71.22,78.342,2016,2016
2229,SNI,2016-12-14,71.54,78.694,2016,2016
2230,SNI,2016-12-15,70.46,77.506,2016,2016
2231,SNI,2016-12-16,70.3,77.33,2016,2016
2232,SNI,2016-12-19,70.75,77.825,2016,2016
2233,SNI,2016-12-20,72.68,79.94800000000001,2016,2016
2234,SNI,2016-12-21,72.13,79.34299999999999,2016,2016
2235,SNI,2016-12-22,72.6,79.86,2016,2016
2236,SNI,2016-12-23,72.51,79.76100000000001,2016,2016
2237,SNI,2016-12-27,72.73,80.003,2016,2016
2238,SNI,2016-12-28,72.03,79.233,2016,2016
2239,SNI,2016-12-29,71.79,78.96900000000001,2016,2016
2240,SNI,2016-12-30,71.37,78.507,2016,2016
2241,SNI,2017-01-03,72.37,79.607,2017,2017
2242,SNI,2017-01-04,74.49,81.939,2017,2017
2243,SNI,2017-01-05,74.68,82.14800000000001,2017,2017
2244,SNI,2017-01-06,74.38,81.818,2017,2017
2245,SNI,2017-01-09,74.76,82.236,2017,2017
2246,SNI,2017-01-10,74.29,81.71900000000001,2017,2017
2247,SNI,2017-01-11,74.41,81.851,2017,2017
2248,SNI,2017-01-12,75.4,82.94000000000001,2017,2017
2249,SNI,2017-01-13,75.29,82.819,2017,2017
2250,SNI,2017-01-17,75.02,82.52199999999999,2017,2017
2251,SNI,2017-01-18,75.34,82.87400000000001,2017,2017
2252,SNI,2017-01-19,74.36,81.79599999999999,2017,2017
2253,SNI,2017-01-20,74.14,81.554,2017,2017
2254,SNI,2017-01-23,74.63,82.09299999999999,2017,2017
2255,SNI,2017-01-24,74.7,82.17,2017,2017
2256,SNI,2017-01-25,75.0,82.5,2017,2017
2257,SNI,2017-01-26,76.96,84.65599999999999,2017,2017
2258,SNI,2017-01-27,76.27,83.89699999999999,2017,2017
2259,SNI,2017-01-30,76.3,83.92999999999999,2017,2017
2260,SNI,2017-01-31,76.16,83.776,2017,2017
2261,SNI,2017-02-01,75.84,83.424,2017,2017
2262,SNI,2017-02-02,75.72,83.292,2017,2017
2263,SNI,2017-02-03,76.12,83.732,2017,2017
2264,SNI,2017-02-06,75.51,83.061,2017,2017
2265,SNI,2017-02-07,75.52,83.072,2017,2017
2266,SNI,2017-02-08,75.19,82.709,2017,2017
2267,SNI,2017-02-09,77.23,84.953,2017,2017
2268,SNI,2017-02-10,77.83,85.613,2017,2017
2269,SNI,2017-02-13,77.47,85.217,2017,2017
2270,SNI,2017-02-14,76.9,84.59,2017,2017
2271,SNI,2017-02-15,77.18,84.89800000000001,2017,2017
2272,SNI,2017-02-16,77.1,84.80999999999999,2017,2017
2273,SNI,2017-02-17,76.04,83.644,2017,2017
2274,SNI,2017-02-21,81.5,89.65,2017,2017
2275,SNI,2017-02-22,82.46,90.70599999999999,2017,2017
2276,SNI,2017-02-23,81.7,89.87,2017,2017
2277,SNI,2017-02-24,80.76,88.83600000000001,2017,2017
2278,SNI,2017-02-27,80.71,88.78099999999999,2017,2017
2279,SNI,2017-02-28,80.77,88.847,2017,2017
2280,SNI,2017-03-01,79.99,87.98899999999999,2017,2017
2281,SNI,2017-03-02,78.96,86.856,2017,2017
2282,SNI,2017-03-03,78.52,86.372,2017,2017
2283,SNI,2017-03-06,78.2,86.02000000000001,2017,2017
2284,SNI,2017-03-07,78.34,86.174,2017,2017
2285,SNI,2017-03-08,78.54,86.394,2017,2017
2286,SNI,2017-03-09,79.14,87.054,2017,2017
2287,SNI,2017-03-10,79.37,87.307,2017,2017
2288,SNI,2017-03-13,78.99,86.889,2017,2017
